,desc,location,size,value
478,Ambassadorial 4 Bedroom Mansion on 1 Acre Features: -Two lounge areas with fireplace -dining room -breakfast room -Generous kitch...,"Family Trail Muthaiga, Muthaiga, Nairobi",4,750000000
480,"This 4 Bedroom mansionette is located in Kilimani, Lenana road within a gated community and has the following features; -Front an...","Kilimani, Nairobi",4,35000000
491,Located in Kitisuru few minutes drive from United nations is this 4 bedroom house in a very quiet and serene environment .,"Kitisuru, Nairobi",4,75000000
503,Located at Thome One which is Off the bypass Seats on . 75 Acres in a gated built up area Four bedroom...,"THOME ONE, Thome, Nairobi",4,45000000
509,4 BEDROOM maisonette master en-suite Mirema Drive for sale. 4 Bedroom Executive Masionette + Detached Servant Quarters. It about ...,"Mirema Nairobi, Mirema, Nairobi",4,17500000
512,This exquisite 4 bedroom house has a strategic location in Embakasi which is only 1km away from the Northern bypass in a...,"Embakasi, Nairobi",4,11000000
513,An urban 4 bedroom maisonette with a dsq for sale in South B off Likoni road. Features: - 3 of the bedrooms...,"South B, Nairobi",4,22000000
518,Lovely colonial double storey standalone house on 1. 3 acres 4 bedrooms(2 en-suite) GROUND FLOOR Entrance hall Bright spacious lo...,"Cresc Muthaiga, Muthaiga, Nairobi",4,210000000
520,Executive 4 bedroom Townhouse All ensuite) servant quarter (Two rooms) located at the heart of Karen in a gated community of elev...,"Karen, Nairobi",4,67000000
523,98m This house is in the hearts of Karen in a location where you enjoy serenity and tranquillity. An epitome of beauty...,"Unnamed Road Nairobi, Karen, Nairobi",4,98000000
527,"This property is located off the renowned Windsor Hotel and Country Club. Beautifully built and to very high specifications, this...",,4,65000000
529,"Exquisite 4 Bedroom Townhouse+ SQ at Eagle Plains Estate, Mombasa road FOR SALE Clean Title documents. A four Bedroom Townhouse w...","Mombasa Rd, Nairobi",4,23000000
531,4 bedroom all en suite mansion own compound in gated compound is on sale at prime area of Kahawa west at Kiamumbi.,"Kiamumbi, Nairobi",4,18000000
534,"Tucked away in picturesque Kitisuru, one of Nairobi’s most sought after locations, this gated community sits on 7. 5 acres each o...","Rosslyn Lone Tree Estate Rd Kitisuru, Kitisuru, Nairobi",4,115000000
536,Superlative 4 bedrooms Villa for sale in Kilimani on Denis-Prit off Ring road. It is a walking distance to Yaya shopping centre...,"Kilimani, Nairobi",4,55000000
541,4 Bedrooms all ensuite plus Dsq house for sale in Peponi Garden on 1/2 acre of Land,"Peponi, Nairobi",4,90000000
545,"This beautiful massionate is located about 2km from the highway on mlolongo-katani road. It boasts of a spacious kitchen, long, d...","Katani Road Syokimau, Syokimau, Nairobi",4,10000000
546,Splendid living in utawala. . . . . . . . . . This spacious stand alone bungalow is located in Utawala...,"githunguri road, Utawala, Nairobi",4,6800000
549,Recently fully refurbished 4 bedroom house. this lovely house in the leafy suburb of loresho sits on half an acre. and features...,"Loresho, Nairobi",4,75000000
550,"Mind-blowing architecture and design, grace this opulent mansion in a secure gated community in the heart of Karen. This property...",,4,158500000
561,Take this opportunity to this charming home close to all the amenities in Karen minutes away from The HUB and Karen Shopping...,"Kerarapon, Nairobi",4,30000000
562,KIAMBU ROAD —THINDIGUA ESTATE: A 4 bedroom Well maintained bungalow in a 0. 5 acre compound. Master bedroom en suite. Three bedro...,"THINDIGUA - Behind, Windsor, Nairobi",4,35000000
567,Four bedroom house( All en-suite). Gated community of 8 houses. Fresh water bore hole and electric fence. Each house has a privat...,"Kirawa Rd Kitisuru, Kitisuru, Nairobi",4,25000000
569,"Tucked away in picturesque Kitisuru, one of Nairobi’s most sought after locations, this gated community sits on 7. 5 acres each o...","Kitisuru, Nairobi",4,115000000
570,"Tucked away in picturesque Kitisuru, one of Nairobi’s most sought after locations, this gated community sits on 7. 5 acres each o...","Kitisuru, Nairobi",4,115000000
571,"The property is located in the quiet and secure environs of Karen enjoying close proximity to Karen hospital, Karen country club,...","Three-Dee Ln Karen, Karen, Nairobi",4,95000000
574,This magnificent townhouse has the following features; (i) It has 4 bedrooms all en-suite with SQ (staff quarter) (ii) It has a...,"Grevillea Grove Spring Valley, Spring Valley, Nairobi",4,45000000
575,This is a nice 4 bedroom maisonette in Ongata Rongai. It has a study room. It is in a gated community of...,"Ongata Rongai, Nairobi",4,13000000
576,"This is a spectacular New home located in karen windyridge. FEATURES INCLUDE, Ground Floor 1. Lounge with a fireplace, a separate...","Windy Ridge Karen, Karen, Nairobi",4,85000000
580,Has a large combined living room and dinning area Modern closed kitchen with pantry and laundry area Three of the bedrooms are...,"lavington, Lavington, Nairobi",4,35000000
583,In a serene gated community is this house number 5 modern home with four all en suites bedrooms. The property has its...,"Runda, Runda, Nairobi",4,70000000
586,Located in Avenue Park Phase II is this Executive 4 bedroom bungallow with the following features: - Spacious Lounge cum dinning ...,"Stage Mpya Embakasi, Avenue Park, Nairobi",4,27500000
587,"Located on Kitisuru Road, we have two exceptionally well-maintained, custom built, one owner luxury homes that truly feel like ne...","2.0A1 Kitisuru Rd, Kitisuru, Nairobi",4,250000000
589,"Highly luxurious 4 bedroom apartments, all en suite with self-contained Dsq. This modern development comprises a fitted modern Op...","Westlands, Nairobi",4,46000000
591,Lovely townhouses in a gated community 4 bedrooms(all en-suite) GROUND FLOOR Modern kitchen with pantry Laundry area Spacious lou...,"Brookside Grove Spring Valley, Westlands, Nairobi",4,50000000
592,"Located at the heart of westlands Raphta is this Spacious four bedroom Mansionate for sale with a servant quarter also , spacious...","Westlands, Nairobi",4,48000000
593,"Beautiful four bedroom is up for sale in Kerarapon drive, located approximately 1. 5 km from Ngong Road Junction. In a gated...","Kerarapon Drive Karen, Kerarapon, Nairobi",4,35000000
594,Delightful homes are under construction in a gated community of 4-6 units. This is the second phase by the developers of the...,"Kitisuru, Kitisuru, Nairobi",4,35000000
598,"Newly refurbished four bedroom 2 ensuite rooms, modern kitchen and modernized bathrooms, ony 7 in compound features all wood floo...","Riara Rd, Kilimani, Nairobi",4,32000000
601,This is a 4 bedroom all en suite maisonette in Ongata Rongai Rimpa. It is in a gated community of nine similar...,"Ongata Rongai, Nairobi",4,13000000
606,This is a very amazing house for sale relocated at the suburb of lavington the property it's on over 1acer plot the...,"Convent Rd Maziwa, Lavington, Nairobi",4,320000000
607,"4 bedroomed Mansionette for sale in Donholm, located in Harambee Sacco Estate Adjacent to GreenSpan Mall Well Tarmac access road ...","Harambee Sacco house, Donholm, Donholm, Nairobi",4,12000000
610,"Runda Nairobi, Kenya (Optionally furnished) A 4 bedroom spacious and luminous house in Old Runda, on a one acre walled plot with....","Runda, Runda, Nairobi",4,180000000
611,"Most attractive FAIRYTALE VILLA BUILT TO HIGH STANDARD AND EQUIPPED WITH THE LATEST TECHNOLOGY, KIHINGO VILLAGE. * 4 Bedrooms all...","kirawa road, Kitisuru, Nairobi",4,145000000
621,"This is an elegant 4 bedroom all ensuite maisonette in Karen near the bomas of Kenya. It has a TV room, sq,...","Windy Ln Karen, Karen, Nairobi",4,60000000
623,This is a very nice 4 bedroom all ensuite maisonette in Karen fair acres. It has very nice finishes and spacious rooms.,"Windy Ridge Karen, Karen, Nairobi",4,65000000
624,"Prime Spacious Excutive Villa for Sale, Has 4 bedrooms Ensuits Has Dinning Room, Has open Kitchen with pantry and marble counter ...","Pan African Insurance Ave , Runda, Nairobi",4,75000000
626,The desire to own a home can sometimes be overwhelming especially if you know nothing about house construction. Thats why we have...,"Utawala, Nairobi",4,14500000
627,Nairobi is one of Africa's most sought after cities for real estate and Bogani Park is one of those developments that confirm...,"Bogani Rd Nairobi, Karen, Nairobi",4,88000000
629,"Prime Spacious Excutive Villa for Sale, Has 4 bedrooms Ensuits Has Dinning Room, Has open Kitchen with pantry and marble counter ...","Pan African Insurance Ave , Runda, Nairobi",4,75000000
630,1. Spacious 4 bedroom en suite Maisonette with a servant quarter 2. Spacious Family room 3. Gated community of 10 houses 4.,"Westlands, Nairobi",4,45000000
635,Why you will love this home We have for sale 2 charming townhouses in a compound of only 4 townhouses on a...,"Maruti Courts Apt III M E Church Rd, Westlands, Nairobi",4,37500000
636,"This is a 4 br town house for sale at Karura kanyungu, second row from the tarmac to Ndenderu. The house is...","Karura - Ndenderu road, Kabete, Nairobi",4,15000000
637,"A wonderful fairytale villa built to high standard and equipped with the latest technology, kihingo village. * 4 Bedrooms all en-...","kirawa road, Kitisuru, Nairobi",4,145000000
639,"~Selling a 4 bedrooms maisonette on 33x66 off kangundo road at ( Komarocks) Obama estate. ~Gated estate ~ Ownership document, all...","Kangaru Rd Umoja, Koma Rock, Nairobi",4,9000000
640,This stylish and spacious Stand Alone Maisonette located in Utawala area about 1. 5 Kms from the bypass and close to Hillside...,"Utawala, Nairobi",4,14500000
643,"Description  beautiful 4 bedroom ensuite bedrooms on its own compund, dining, spacious rooms -	The master bedroom is ensuite -	Be...","Langata Rd , Karen, Nairobi",4,150000000
644,PROPERTY DESCRIPTION Luxury 3 storey stand alone house 4 bedrooms(all en-suite) GROUND FLOOR Modern kitchen with pantry Bright sp...,"Lavington, Nairobi",4,62000000
645,This is a newly built gated and magnificent development of 6 - 4 Bedroom homes ideally situated in Ngong Town. They are...,"Ngong Rd, Nairobi",4,47000000
646,Take advantage of the opportunity to own this is a newly built 4 bed rooms home in the beautiful green Garden Estate...,"Garden Estate, Nairobi",4,57000000
647,"~Selling a 4 bedrooms maisonette on 33x66 off kangundo road at ( Komarocks) Obama estate. ~Gated estate ~ Ownership document, all...","Kangaru Rd Umoja, Koma Rock, Nairobi",4,9000000
649,Ambassador house of 4 large bedrooms is for sale in Runda off Ruaka road. All bedrooms are ensuite with walking closet and...,"Runda, Nairobi",4,260000000
650,"Located in these sort after estate, the house boast of modern high-end finishes. Walking distance to the prestigious Internationa...","Kirawa Rd Kitisuru, Kitisuru, Nairobi",4,135000000
651,4bedroom Master ensuite In A COMPOUND OF 6 in a good location at Lavington With a big LOUNGE a BIG dining area...,"Lavington, Nairobi",4,50000000
661,Brand new four bedroom Villa in a gated community Four bedroom Three en suit Spacious lounge opeining to the garden Dinning area....,"OFF KIAMBU ROAD, Kiambu Road, Nairobi",4,22000000
670,- own gate in a gated community - its a master ensuite - has a detached sq - the estate is cabro...,"South C, Nairobi",4,20000000
673,"4 bedroom maisonettes for sale in Syokimau, 1. 5 km from Mombasa road and 500m off the Katani tarmac road. They are...","Syokimau, Nairobi",4,10000000
677,"Loresho cresent-A beautiful 4 bedroom bungalow for sale on 1/2 acre mature garden Large step-down lounge with fire place, dining,...","Loresho cresent 4 bedroom house for sale, Loresho, Nairobi",4,75000000
678,"Spacious 4 bedroom plus Sq house for sale in Karen, karen plains . Build on 1/2 an acre with Ample parking, Mature...","Karen, Nairobi",4,75000000
682,"A spacious double storied house on 0. 7 acre in a quiet location. Living room (fireplace), dining room, sun room, gym, office...","Runda, Nairobi",4,150000000
683,"Beautiful newly built , bright and airy double store house in a gated compound , Entrance hall, cloakroom, Breakfast kitchen, sit...","Rosslyn lonetree, Rosslyn, Nairobi",4,75000000
686,Gated community Own gate Spacious lounge with dinning area Spacious kitchen Laundry area Master en suite In built ward robes Well...,"Syokimau, Nairobi",4,10000000
688,Kitisuru Springs: Welcome to this luxurious standalone four bedroom mansion for sale in Kitisuru. It is located in a secure and s...,"Getathuru Rd Kitisuru, Kitisuru, Nairobi",4,80000000
693,4 Bedroom double storey within Karen shopping centre along Marula Lane. The house can be used for both residential and commercial...,"marula lane, Karen, Nairobi",4,90000000
