,desc,location,size,value
365,"Mulberry Nest, Too Good to Be True!!
MUlberry Nest is a unique development (gated community) situated 2 kms off Thika Super Highway comprising of 30 Townhouses. Each house is aesthetically designed to perfection with high quality finishing. The development consists of modern 4 bedroom master ensuite townhouses with balcony access. The development is complete and most of the houses are already occupied.
Features include;
1) Back-up Generator for common areas
2) Bio Digester
3) Borehole
4) Electric Fencing
5) Cabro Paved Driveway
6) Kids Play Area
7)Electric fence
8)Central security gate
9)Back up electric power for up to 7 hours through inverters.
Each unit stands on its own compound with an allowance for parking two cars.
The residence offers close proximity to;
Kenyatta University - JKUAT 
Ruiru Sports Clubs
1 Km from
the Thika Super Highway","Off Thika Super Highway, Ruiru",4,9000000
366,"This is a new and modern 4 bedroom maisonette located in a very safe and secure estate, Membley Estate in Ruiru 200 metres off the road..
It has a spacious lounge and separate dining area.
A kitchen fitted with cabinets and pantry.
All the bedrooms are ensuite and fitted with wardrobes.
It has a study room.
It also has an underground water storage tank.
It has a small garden and surrounded by a perimeter wall.
Price is Kshs. 18 million",Ruiru,4,18000000
367,"Brand new 5 bedroom double-storey plus sq for sale in Ruiru in Bamboo Gardens - an organized & secure gated community along Ruiru Kamiti Rd close to Ruiru town.
The 5 bedroom double storey features -
-Spacious lounge, & spacious separate dining area
-Tastefully designed modern kitchen with a pantry
- 5 bedroom all en-suite bedrooms - one is the attic bedroom
-Jacuzzi in master bedroom
-Sizeable & well designed wardrobes in each bedroom
- wide well lit staircases
-Seperate Guest room & a domestic servant quarter","Bamboo Gardens, Ruiru",4,30000000
369,"Executive three bed apartment (master ensuite)
~ common cloakroom
~ spacious lounge
~ dining
~ spacious fitted kitchen with pantry
~ built-in wardrobes for all bedrooms
~ ample car park slots
~ children playground
~ Gated community
~ 20 units
~ Touching Waiyaki Way
~ 24 hour security
selling price Kshs 11.5M","Waiyaki Way, Westlands",4,11500000
372,"This amazing double storey home is in a secure gated
community of only 10 houses. It comprises of 4 bedrooms all ensuite with the
5th room that can be used as a family room or an office and 1 dsq. It has a
large fitted kitchen with space for a breakfast table. A covered veranda with
mazeras and a master bedroom that has great views of the lush gardens. It also
has a communal heated communal swimming pool with an entertainment area. DSTV
and JTL fiber internet connection is installed. Inverter power backup solution
and a borehole. Call me today to book a viewing!","Karen Hardy, Karen, Langata",4,72000000
373,"Well maintained 4 bedroomMaisonette plus sq for sale in Dam Estate Nairobi.
Details:
-	4 bedroom maissonette with SQ,
-	Seperate Dining area,
- Spacious lounge,
•	Spacious Kitchen
•	Garden
•	Own gate and Compound
•	Very Secure Estate
•	5 minutes drive to Nairobi City centre","Dam Estate, Nairobi West, Langata",4,15500000
375,its a stand alone house on one acre,"Karen, Langata",4,79000000
377,"Enjoy the ultimate in privacy, space and luxury in this villa in Karen, Nairobi.
Offering elegance in a gated community of only 9 quiet homes, this villa boasts of 4 spacious en suite bedrooms, a private 0.5 acre garden, a dining room opening to a patio, two fireplaces and a lounge with natural lighting.
Extras include SQ for 2 and a large laundry area.
Price: Kshs.65 Million","Karen, Langata",4,65000000
378,"Within easy reach of The Hub, Karen Hospital and Karen Golf & Country Club, is this townhouse in a secure development of 19. Each townhouse is on 0.5 acre of private garden.
Living room (fireplace), dining room, study, TV room with balcony, 4 ensuite bedrooms, cloakroom and kitchen.
Borehole and NCC water supply. 1 staff room.","Karen, Langata",4,75000000
379,"A superb house on 1 acre of mature garden in a quiet well managed development.
Living room (fireplace), dining room, family room, office, spacious veranda, 2 balconies, 4 ensuite bedrooms, kitchen, pantry and laundry room.
2 staff rooms, ample parking, water storage.","Karen, Langata",4,130000000
384,"This modern home is in located in an exclusive gated community in
Karen.The house is well finished with 4 bed all ensuite,large
windows,family room,2 DSQs.The living room opens up into the dining
room and patios,making it excellent for indoor and outdoor living..The
kitchen is modern with an island and granite counter-tops and superb
cabinetry.Each house has an inverter power back up and an electric
lockable garage.
The community has an amazing pool and a gym.The security is
excellent.This is a must see.Call me today to book a viewing!","Fair Acres, Karen, Langata",4,90000000
385,"Gated compound of 12 units in 2 unique designs
TYPE A
Description:
This cleverly designed 4 bedroom villa stands on 3 floors, featuring a double height lounge overlooking a private garden.
A family room and guest bedroom sit on the middle level, just below the main bedrooms, with a cosy roof terrace to top it all off.
Typical Floor Areas:
Internal Areas : 358 m2
Utility Areas / Terraces : 87 m2
Private Garden : 77 m2
TYPE B
Description:
This meticulously planned 4 bedroom villa stands on 3 floors, featuring an entry lobby with full height glass windows overlooking a private garden to access a large open plan living and dining area.
A family room and guest wing occupy the ground floor with direct access to a private garden.
The main bedrooms sit on the first floor, just underneath a large roof terrace at the very top of the villa.
Typical Floor Areas:
Internal Areas : 361 m2
Utility Areas / Terraces : 116 m2
Private Garden : 132 m2
SITE PLAN
Description:
The site comprises of 12 units cleverly laid out to ensure accessibility and privacy are well catered for.
The compound has two common gardens and ample visitors parking for entertaining guests.
Key Facts:
Plot Area : 1.25 acre
No. of Units : 12
Visitors Parking : 6 spaces","Chalbi Drive , Lavington, Dagoretti North",4,60000000
393,"This prime property of 1 acre, houses 6 nr Townhouses and 2 big houses in the plot.
It is a perfect opportunity for anyone to invest in or use the land to develop.
Leasehold upto Dec 1st 2079","Kileleshwa, Dagoretti North",4,350000000
395,"Crystal Rivers - Safaricom Mall And Gated Community
Safaricom Mall (Crystal Rivers) and Gated Community is a “Live, Work n Play” development by Safaricom Staff Pension Scheme.
New Safaricom Crystal Rivers 4 bedroom townhouses plus sq for sale under construction in Athi River. Expected completion date is June 2018.
Crystal Rivers - Safaricom Mall And Gated Community
It is conveniently situated on the busy Mombasa Road, 1.2 Kms past the Mombasa/ Kitengela Roads interchange, Athi River, Machakos County. The site is only 10 minutes drive from Jomo Kenyatta International Airport and 25km from the City Centre of Nairobi.
Crystal Rivers comprises of a state-of-the-art mall that covers 5.7 acres with a total of show me Sq Ft. of lettable area, and a residential area consisting of 3 and 4 bedroom townhouses, plus a cluster of 3 bedroom apartments.
FEATURES OF THE 4 BEDROOM TOWNHOUSES PLUS SQ
-1,560 sq.ft plinth area, -Spacious lounge,
-Spacious kitchen opening to the dining area
-All bedrooms en-suite
- DSQ accessible from outside
-Parking for two cars
OTHER FEATURES -
Swimming pool - gym - Jogging Track - Back up generator ( for common areas) - Internet connection ports -Solar water heating for each home -Prvision of power inverters - Well manicured gardens -Bio digesters -River front views
CrystaL Rivers is the ideal living space for you and your family.
RESIDENTIAL SECTION
The residential Section on 16 Acres comprises of:
> 56 units of 3 Bedroom Townhouses @ Kshs. 13.5 Million
> 82 units of 4 Bedroom show me Million
> 260 units of 3 bedroom show me Million
The Mall
Crystal Rivers, a mixed use development, comprises a Commercial Retail Centre (Safaricom Mall) on 5.7 Acres with 20,000m2 built-up area. This is a conveniently located Retail Center (20,000 Square Meters Gross lettable Area) bringing together unsurpassed retail variety, quality and convenience. It is set at the road frontage with easy ingress and egress off Mombasa Road.
The Mall will offer 3 levels of a premium shopping experience with more than 100 local and international stores including;
An anchor supermarket – Restaurants – Entertainment zone – Offices – Hospitals and – A conference/ exhibition facility – Parking
The Mall has been designed with security in mind and will offer 3 secured entrances onto the main retail level with adequate parking for 700 vehicles on the lower ground level and upper ground parking deck
The Food Court Area will offer variety to food lovers and will look out onto an immaculately landscaped lifestyle covered outdoor space that also serves as the main entrance from the residential side
The restaurants / coffee shop/ sports bar will have decks that face out onto Mombasa Road
Business Centre and Entertainment Zone, The Office space, Conference/ Exhibition facility and the entertainment zone comprising a Cinema, Games Zone and Casino will all be located on the top level
Going Green, The Mall will also take advantage of green principles such as rain water harvesting, a bio digester and natural lighting through the skylights on second floor.
The design is sure to create a commercial synergy in the context of its environment, with the goal to excite and energize the spirit of the local shopper and to complement its surroundings.
This glorious state-of-the-art mall ushers you into unsurpassed retail variety and quality.This bustling mall is the heart of the unique crystal Rivers experience & is set to be the destination to be & be seen in.","Crystal Rivers - Safaricom Mall & Gated Community, Athi River Area, Athi River",4,14500000
